"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp.w.offset","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp.w.offset","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp.w.offset_income","logLike"
-6.82169397005503,7.05349759664439,1.37873099198977,1.57986784232584,9.81642781150654,33.4503394923333,1.53151565953287,10.2185153737951,14.0474691088028,7.47288135939004,4.13265516725992,58.2420636186641,3.17816983436012,2.53797937062982,16.8843283786597,15.9041602234968,21.6991033874932,-5.11456829386697,-4.48719634489717,-4.55228724973538,-4.80724646016114,-5.13902678897062,-5.42175480381352,-4.68346725276274,-4.68343466062956,-4.97700081429557,-6.69316219742834,-4.16929518896024,-3.97276727299289,-4.22394235742373,-5.29221136575262,-6.2704402225266,-4.28217403279209,0.0463045525162489,-0.00108246764606909,0.0109343183292653,0.00400185172532083,0.0116690393533066,0.0273635402654641,-0.0276350800373217,-0.0723020901009037,0.00568606064163546,0.0238400265929663,0.0324251591004763,0.00869513791434032,0.00869924769023078,0.0190099719936947,0.0378417396331483,-0.0659406693472888,-42477.5353309849
-6.81877480986569,7.14525111755256,1.3710759070544,1.83742186395994,9.11295463248552,36.2779079656744,1.43296172335948,8.88657299278232,17.0655568524445,5.77409909598502,4.45431902315155,63.710413300003,3.52397321483321,2.44242835602281,18.1776184309831,16.4786116203442,22.1996195240348,-5.11106942404911,-4.48653166730505,-4.54374808111029,-4.80363555142686,-5.04026502577442,-5.42194089785565,-4.68149428144904,-4.70171216029948,-4.98049363336466,-6.69335599206121,-4.17551343909384,-3.97936526039778,-4.22617001513257,-5.28545913321834,-6.29996337265256,-4.27659362469599,0.0464732639189039,-0.000789060987124779,0.0116460060762544,0.00423741684230651,0.0175018711520808,0.0274882734157787,-0.0253078394895703,-0.0720172980406218,0.00583315878737037,0.0245578137532337,0.0330125114631906,0.00911717465658043,0.00809184660247198,0.0204782574269102,0.0402834932745563,-0.0650637161256893,-42473.8796263949
-6.8364465783006,7.1465659809924,1.37417793493331,1.81608463449065,9.46597165554061,33.9389484197356,1.49652963444477,9.58616927008879,14.6615479481892,6.76261847113453,4.50368350875079,61.8646065663835,3.36744870432611,2.47942560003449,18.0032750473043,16.105622797568,21.9893968145702,-5.11599839600338,-4.49629710316778,-4.55019472622275,-4.82494174419413,-4.96848689802447,-5.44236015809859,-4.72910228295687,-4.75632908439456,-5.01800001924565,-6.72898070089949,-4.19440360808909,-3.99761766489467,-4.23391913828188,-5.31857226205305,-6.41178415444614,-4.30198676524763,0.0466916589443358,0.000141782410297227,0.0134638857022981,0.00667163940518417,0.0150704634753208,0.0292714644720453,-0.0203335441603447,-0.067030222138688,0.00906794860742015,0.0273656392710809,0.0348103137274876,0.0109192881334863,0.00868364074411922,0.0232274927379235,0.0511855154406454,-0.0626597904782225,-42470.7414341787
-6.86311934218266,7.12749168137178,1.38425772643755,1.73522622668396,9.29326107719932,32.9056568236982,1.52496532553018,9.3576974635691,16.3492585837992,6.71287054246936,4.22504229753389,60.2357731082495,3.35353888737963,2.50513448733638,17.1167839394659,16.2617639737236,21.852671354081,-5.1460241517596,-4.52595563730341,-4.58167991769932,-4.85667800274034,-4.97006874531406,-5.47145607788796,-4.79179473867109,-4.79820413080453,-5.06399633608343,-6.77229086573675,-4.22932392103921,-4.04044379375185,-4.25896942212442,-5.36147988252588,-6.4811709529521,-4.33212857503724,0.0487179359811714,0.00250142837206261,0.0162242144300056,0.00954162052184473,0.0132100704019238,0.0315191177179334,-0.0155430545090511,-0.0634338314124982,0.0137468710490933,0.0307132087008051,0.0369632808905651,0.0142578399628199,0.0106231576600457,0.0256557751235306,0.0569754138958045,-0.0616798739476051,-42470.5470777403
-6.88509887759264,7.15638620536742,1.38521104643341,1.74442408045245,9.26236171747033,32.2480680092212,1.48637720265689,9.82321438189848,15.4954327045541,6.64907008332409,4.37998356909633,61.4585193293494,3.3627850966038,2.49390818329852,17.5419602705796,16.2377999829933,21.9012268128561,-5.14393889518494,-4.52849903309674,-4.58679526250206,-4.84656648990846,-4.96555917723236,-5.46592755192015,-4.79389249451161,-4.80636540290756,-5.07602935825996,-6.79180738702346,-4.22933233158393,-4.04295778154083,-4.26100512690478,-5.34835101946876,-6.46069752755654,-4.30833187343184,0.0494192071881388,0.00350080101458535,0.0173293969389275,0.0099038125290337,0.0133565158130047,0.0317133447025312,-0.0145385132494826,-0.061120573221727,0.0160144950346022,0.0332424514496453,0.0378837947701492,0.0153316989681402,0.0115228777565492,0.025552980424317,0.0565513357708335,-0.062599919434978,-42469.9333044294
-6.89834182808303,7.12248784552219,1.37419819577093,1.77439353421345,9.36099218036619,31.8021156381866,1.47929251357418,9.28940606876516,15.3610916339555,6.83796157967196,4.43648671031094,60.8115441759917,3.40285984726495,2.48241976614191,17.9260968473484,15.9774815247601,21.8407628683849,-5.14507377857599,-4.52870439049404,-4.58763559625455,-4.84320637188896,-4.98038689142784,-5.46352190583993,-4.80639447753838,-4.81595313496699,-5.08181836255867,-6.79848737355458,-4.23567986089125,-4.04677905544664,-4.26092568755949,-5.35209211708775,-6.45749892527203,-4.30277063674565,0.0493476568707557,0.0033660178948476,0.0173621556515325,0.00932084610669232,0.015165016977121,0.0313722800181943,-0.0130246785453071,-0.0600857788944974,0.0164831108505499,0.0339090414247012,0.0384817537261858,0.0156753382825484,0.0114469218194264,0.0257473383104675,0.0556461424425855,-0.0631381264631061,-42469.8782098818
-6.90916280026968,7.1211056949896,1.37261470140015,1.77066576380384,9.34173682028213,31.5820935696466,1.49215526462132,9.58409071976273,15.3996419862838,6.64709432319409,4.43954177802284,61.0126861736621,3.39323581384089,2.48407249024582,17.8122676396132,16.0910350249386,21.8827452912799,-5.1479677285444,-4.53079516936428,-4.58569038253721,-4.84978572022262,-4.98384218627567,-5.46694928075805,-4.80957279582318,-4.83015125436997,-5.08763966012755,-6.80137030983847,-4.24100998322935,-4.04990204143278,-4.2620750869156,-5.35705762592388,-6.4716178023943,-4.30818127780092,0.0494079055776174,0.00341057752478073,0.0170930902396864,0.00967584849766121,0.0156954834083042,0.0315142721603076,-0.0124303740828657,-0.0590138022448456,0.0166765382342614,0.0338604177687812,0.0388805260887893,0.015876371639871,0.0113263091733616,0.0261285088281994,0.0568874517987456,-0.0627424181231684,-42469.7206725269
-6.93877709632532,7.15237240578774,1.37928326150009,1.7622892552619,9.23987685318321,31.2240308723622,1.494139105478,9.64180601588865,15.7066373123982,6.66243660943666,4.4217931781265,61.612636332529,3.37575418564839,2.4883485734046,17.6920870636878,16.2306971518708,21.9037561622898,-5.14420540415946,-4.52901709133216,-4.58432928486319,-4.84911345842619,-4.97654459348589,-5.46763589644848,-4.80945427083586,-4.83298611785223,-5.09172879440498,-6.80128756308785,-4.24020822868904,-4.0515770308456,-4.26145987854565,-5.35205064941089,-6.47372364364095,-4.30260821561176,0.0491912496153858,0.0033557879878789,0.0170527731205936,0.00972375212993612,0.0152868203139904,0.0316665403868059,-0.0122844922934933,-0.0585743991789317,0.017274888778467,0.0341066137099239,0.0388829356596021,0.0161124236084513,0.0112734431362191,0.0258859737511399,0.0575561760472013,-0.0630547175859247,-42469.6375651679
-6.98336551938777,7.16290819288393,1.38296778506359,1.76233875722993,9.23857047133086,30.7982623453675,1.49190711083986,9.68656887032164,15.7588207062794,6.63263312024533,4.41404544796103,61.4602182408278,3.38269807897608,2.49097701625691,17.6453176852062,16.2999825162372,21.9271511206911,-5.14529326016498,-4.52974551108119,-4.58672382661359,-4.85205035592859,-4.97490688974603,-5.46847382674528,-4.81268213937074,-4.83802293050037,-5.09741507650792,-6.80846130143055,-4.24235014978416,-4.05469597154893,-4.2625035764549,-5.35353782017593,-6.47954533313125,-4.30275111146501,0.0492020880819514,0.00335058275141641,0.0171341322171831,0.00984646983046059,0.0151256125398177,0.0316395606725193,-0.012116995335242,-0.0581228076178949,0.0178305951261128,0.0347388405425862,0.0389403907049944,0.0163085519782454,0.0112683828876225,0.0258620564250026,0.0579674507857326,-0.0632635045411964,-42469.5340830381
-7.4928086277339,7.13185538677337,1.37641265146963,1.76595424764423,9.42439545206079,31.9192485229333,1.48877570201217,9.36473677754497,15.5393737941445,6.7920508168186,4.45864166802393,59.8499239351242,3.42424994687109,2.48457180690124,17.9711195768095,15.943159234052,21.8818857901562,-5.15131536748807,-4.53517938919729,-4.59446927830915,-4.85377330006685,-4.9843985520399,-5.47256165817035,-4.82102818485034,-4.84061749336439,-5.10189430790714,-6.81641943142447,-4.24472816298081,-4.05897893154392,-4.26728852209345,-5.35886742486523,-6.47928003143661,-4.30827081268512,0.0486339577277748,0.00277294293300981,0.01682433678172,0.00921930306835311,0.0150121048641176,0.0310301331549139,-0.0123263989580973,-0.0586763228510793,0.0173855852329955,0.0346972483122625,0.0382316418928411,0.0156875523710929,0.0108044599367835,0.0253232836635881,0.0565324889216506,-0.0640200974577856,-42468.689236064
-8.33477049660561,7.18135684412213,1.38748815549173,1.78871528190042,9.32226815611062,29.6635169947139,1.49705019489047,9.70965586258424,15.7790631360766,6.57304217768941,4.43865701883088,63.242909483602,3.4130534865445,2.49944362044889,17.7701924744055,16.3493093675635,22.2039086866815,-5.1467455809727,-4.53177113191442,-4.59266136853825,-4.85311474930977,-4.97450621262538,-5.4699869521779,-4.81850106244043,-4.8417913057323,-5.09960048871686,-6.81085659169543,-4.24563165786735,-4.05576576623025,-4.26410923643561,-5.3545312878374,-6.47860617267141,-4.30035785527686,0.0490141406112158,0.00309458273472701,0.0170610630384356,0.00966697646017446,0.0148783450168106,0.0313100023628173,-0.0117609377670983,-0.0576590393571846,0.0179922628471969,0.0347278418259076,0.0388043500649646,0.0160816020976328,0.0109507552390949,0.0255652864343203,0.0575312191362284,-0.0636783141458904,-42467.8625933838
-8.87024593789397,7.18115941791809,1.38905614628773,1.74819763645374,9.1200165845226,32.1772612354554,1.5009898557504,9.92956801571992,15.7434330821295,6.59118872874681,4.38393617617436,60.5166954831665,3.3539254211138,2.4999678312301,17.4867140129498,16.4858057811312,21.7652196922979,-5.15897001321296,-4.54222981273192,-4.6017153499614,-4.8643878487529,-4.99160064645108,-5.48078816216638,-4.83019886092815,-4.84751338102983,-5.11164706533475,-6.82701605827678,-4.2509312654012,-4.06640392523265,-4.27484818205196,-5.36631317873355,-6.49198127315676,-4.31743209625797,0.0498839225489382,0.00379831369149266,0.017776488973773,0.0104250654648906,0.0158357882021107,0.0320203026300301,-0.0108923768325679,-0.0579228804070189,0.0184899976089267,0.0357126222972202,0.0393426503865548,0.0168042189805236,0.0116815563036153,0.0265301296724784,0.0588001281739103,-0.0621602198665752,-42467.6859547897
-9.05750773240411,7.17755965163723,1.38625092494529,1.75417474661278,9.28282150858639,31.7960414983868,1.4928044954234,9.5812262999218,15.7499947717834,6.72644583957147,4.41030478616283,61.2731163295973,3.38238334240202,2.49418314787192,17.6858373478696,16.2934804424024,21.8762076885875,-5.14283879237654,-4.52902980377427,-4.59021723061984,-4.84824528994909,-4.97762129229861,-5.46821231780894,-4.81622329767751,-4.83667099077759,-5.09567581626829,-6.81261867675528,-4.23751240224498,-4.05375302203097,-4.26263175046906,-5.34965476793807,-6.46032849366831,-4.29397730792301,0.0485783917347429,0.00271241259897727,0.0168581143688525,0.00907181162270859,0.014787723561564,0.031003763257617,-0.0121216084331507,-0.0586392309900579,0.0172799782683491,0.0346338911717512,0.0381540333163348,0.0157332129854981,0.0107289460919555,0.0250994323412763,0.0559109230272939,-0.0641173717696941,-42467.4326192282
-9.3389851827133,7.14746259934584,1.37889711837013,1.7923506457874,9.3709890699654,30.8379414220971,1.49396141790225,9.53224391893984,15.6070291778426,6.70165284681326,4.45903157476246,61.5288252843925,3.40269100999928,2.49011477998219,17.9022484004859,16.0956551945582,22.009834631914,-5.15612003679802,-4.53964325407291,-4.60190525611136,-4.86111232811103,-4.99265856788309,-5.47696648171227,-4.82577374122682,-4.84409227054819,-5.10312808107,-6.81824793147321,-4.25005665337568,-4.06103115147256,-4.27193874345298,-5.36647337194498,-6.48507262756994,-4.31541118307401,0.0494524365002893,0.00343702960707433,0.0176215366435212,0.00994891807888157,0.0158841394436113,0.0316053547582414,-0.0114972202872113,-0.0581382963603448,0.0176719503873264,0.0348287703311208,0.0390107532424899,0.0161614608444033,0.0113605359432375,0.0261740743432186,0.0572971879277982,-0.0627146075923234,-42467.3374980554
-9.59068575157218,7.15041619072849,1.38086721265761,1.76521243094889,9.37408714812466,31.1028249834909,1.49708829512726,9.59789100273174,15.5938988703966,6.63772321529549,4.44559016111485,61.3880654217789,3.4159321656547,2.49198984739105,17.865744054307,16.1544692674988,22.0465616763159,-5.14709968310799,-4.53214347964364,-4.59138017767977,-4.85216858758077,-4.98272500926178,-5.46997397741111,-4.81573320461279,-4.83979291158812,-5.09659557498272,-6.8135534609005,-4.24036445482289,-4.05436417378336,-4.26459387065765,-5.35512743415201,-6.46863869355176,-4.30069992385308,0.0484779944984647,0.00262346802759392,0.016556201344081,0.00903398756867167,0.0147832268939075,0.0308555154770839,-0.0125917578589295,-0.0586176370176929,0.0169905164989021,0.0343036816717272,0.0379241322482223,0.0153917559053298,0.0105787777562385,0.0249915386350137,0.0554748231942961,-0.064351419105012,-42467.2734893184
-9.91686411351683,7.1646665718039,1.38413686764259,1.76053508355254,9.33605509058371,31.3420368290847,1.49530152384663,9.56428828144415,15.6975939708133,6.66661677899454,4.4271636195157,61.3915406373308,3.41321948079,2.49439917533368,17.8050090456511,16.2462891919791,21.9906487049491,-5.14660374962825,-4.53200256089891,-4.590611634097,-4.85138859075239,-4.9816076378385,-5.47016646708145,-4.81557329019312,-4.83680737082205,-5.09641973468137,-6.81194526464922,-4.23981244959112,-4.05486899861407,-4.26483226091438,-5.35367854676149,-6.46897287834582,-4.30081345990491,0.0485775511928668,0.00272063426732739,0.016638001636996,0.00912233357005562,0.0148654532567882,0.0309977759639936,-0.012529587599755,-0.0587982307460502,0.0170974086309304,0.0343628138979777,0.0380134123445791,0.01553999648314,0.0106968407634646,0.0250964874252666,0.0559342250740713,-0.0640220835947877,-42467.210539071
-10.6700931431332,7.16622491286451,1.38423652379985,1.77285704969526,9.32227054759575,31.231287748461,1.49375446129587,9.66056807048337,15.5726931705251,6.71514190349745,4.43976754259182,61.2179543662323,3.38688994470948,2.49538546933561,17.771381742253,16.2202395098141,21.943090929654,-5.14558047590523,-4.53100082611495,-4.59163378436203,-4.85046921407302,-4.97897430844653,-5.46927277881074,-4.8149059035785,-4.83499551475124,-5.09590198110597,-6.81122015750492,-4.23789891107592,-4.0527374714988,-4.26445049638061,-5.35213527533508,-6.46637478812829,-4.29966283372764,0.0484741203007004,0.00261149326689126,0.0167163476602517,0.00903591415386507,0.0146994810779801,0.0308837090789052,-0.0126274108857229,-0.0589968689795106,0.0170082865440909,0.0342207390256681,0.0378850078491827,0.0153645759924073,0.0106439279655544,0.0249826095100964,0.0558372897952869,-0.0640737219686399,-42467.1468212779
-11.4897809217883,7.16279348581058,1.38311543272086,1.76562223873503,9.33430276031693,31.2426077090785,1.49507982205321,9.58111128007026,15.7783151459428,6.65873217006042,4.43267383946415,61.5423212952203,3.40272245636948,2.49302634093733,17.7765392593021,16.1921665634004,21.9790429974195,-5.15290373999395,-4.53705911248424,-4.59726621668361,-4.85706781241726,-4.98598492707415,-5.47498605892432,-4.82085733057201,-4.83808420144774,-5.09947779110135,-6.81282230573074,-4.24566156038012,-4.05858966448361,-4.26953738445263,-5.36119996261518,-6.4792887263864,-4.31188630654023,0.0491964429937272,0.00322457134656121,0.0172546194148907,0.00967841416766146,0.0153680417443219,0.0314543767067738,-0.0119606066016371,-0.0587629911305291,0.0173666930763135,0.0344483723223301,0.0386150676628158,0.015922636713507,0.0111574599458921,0.0258476184058781,0.0570589879462482,-0.0629093462220418,-42467.1069495614
-11.930544855776,7.16258718317868,1.38289211203197,1.77715885892426,9.28792177718073,31.2666477497165,1.49686495037382,9.55219473935042,15.6793803253811,6.66917681611258,4.43305502370562,61.3530188446115,3.41679454717984,2.49377992001506,17.8225352356134,16.246554512553,22.0148454002947,-5.14942031258176,-4.53433049569778,-4.59424508673074,-4.85291237563433,-4.98365565698544,-5.4724080879124,-4.81748223437126,-4.83718246411526,-5.0965840243659,-6.81255203403636,-4.24223420133007,-4.05582221154405,-4.26635830477325,-5.35717244599883,-6.47318747770167,-4.30613556515103,0.048849352940503,0.00296198321665901,0.0169655402458055,0.00928699316574418,0.0151005150763008,0.0312036659873943,-0.0122814388406292,-0.0588573610635144,0.0170744974953699,0.0343802680429221,0.0382601553697536,0.0156339926471773,0.0108675072203565,0.0254118400934444,0.0563616391024991,-0.0635566238370446,-42467.0983023603
-12.1960913477261,7.16199448358,1.38298430008995,1.76694845399609,9.33866684532925,31.1983521182973,1.4954625903061,9.58217648156516,15.6244427992183,6.68125154077069,4.43686825662308,61.4580194784964,3.41050019092711,2.49428830874868,17.8381587081756,16.2330502202129,21.9907287826569,-5.14894600862958,-4.53387694343811,-4.59276776219368,-4.85289133198161,-4.98370344281771,-5.47180585004965,-4.81668745283142,-4.83720482818095,-5.09700331434142,-6.81219291067798,-4.24195132483132,-4.05543634854657,-4.2663026945422,-5.35653054275546,-6.47199562044664,-4.30535695737063,0.0488102316006691,0.00291931235832614,0.0168479560850224,0.00928696730492808,0.0151085266553232,0.0311535511313389,-0.0123771872332167,-0.0587820737318108,0.0171352033459355,0.0343484221523165,0.0382419604648631,0.0156209691283016,0.0108622812767566,0.0253633602271528,0.0562852193749817,-0.06362521940712,-42467.0905563922
