"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","logLike"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32793.0418543956
0.141878416228521,1.36276233979529,0.844609816546491,0.89355514026199,1.60529547552937,1.50733642160684,0.673901627146721,1.22008536250889,1.24892491805714,1.15059882266561,0.97669324382122,1.35302744171084,1.06325508115482,0.978453474212055,1.62900087770444,1.59172258770642,1.42881134036878,0.0236574765670324,0.0493249083716429,0.0540526067457445,-0.000848881425644872,0.00484357571341453,-0.104917208224473,0.011514445592092,-0.0757662445821699,-0.00488525054664451,-0.255257487784037,0.106500202575349,0.128460778413466,0.139703771419636,-0.0340267704195481,-0.164103582921408,-31898.5861005821
0.190018297839289,2.44579837161305,0.693715611188467,0.782114317102279,4.03121693447084,4.08027328483195,0.424279445888499,1.78356943062886,1.88873213577717,1.29023140530511,0.949198907123206,2.92349599641154,0.963556629294834,0.878599722862295,4.82258080347099,4.69150302172764,3.27592780994746,0.13551421428128,0.187945739144627,0.189016590322193,0.00303990678374029,-0.0213768293262699,-0.152401672306838,0.159251204433336,-0.110670746783743,0.0757856484794412,-0.578918682025559,0.271657835346049,0.403352169756985,0.429450563330234,-0.124554190080487,-0.555424596779125,-30841.807569342
-0.13690406059312,3.53986887987764,0.538499714646065,1.11836828248055,5.16282727874328,9.07230802433245,0.865054460458676,2.77328196722178,3.18221812852406,1.77175051106228,1.19744967510203,6.3473327354102,1.0093778732137,0.771193145082375,5.95572431939077,8.2341177203914,7.14958942055376,0.186256724606773,0.230265942752622,0.221396691111446,0.0361901506133536,-0.0114501668817755,-0.339245099627573,0.150168147655331,-0.25296048324147,0.0530401957133661,-1.13224667401252,0.538263122985334,0.660454447336378,0.644762632714866,-0.0874458079647571,-0.821992160376284,-30139.2646501946
-0.573573238100344,4.81597958302427,0.713299832487058,0.763211518400623,7.18274852277102,15.5913073569097,0.698834296125022,3.88411205694448,5.17152184904651,2.55960796434214,1.66520657288285,12.5703196570019,1.23605780094653,0.85001214830171,9.13719480168098,12.7357408033834,13.1186190838933,0.218524957047277,0.306572825557607,0.230903318671602,0.0296677733601417,0.0228438423992478,-0.416588271132726,0.0830055562053158,-0.347526036630772,0.0265924125355918,-1.39708315377003,0.76926992481698,0.842395666115525,0.730240638513256,-0.16732191679386,-0.972645341315696,-29676.5925483423
-1.07716826044254,5.73635859732824,0.837010543198221,2.06367607335579,6.80613690708766,26.2370317020415,1.25757357167367,5.27279715072476,7.98829597610803,3.5930760696298,2.05907793607222,24.2976224476012,1.63150772571828,1.17870088467998,12.4045806127555,19.3574677201215,21.0532598714303,0.216821465946573,0.362850514448426,0.22182420193474,0.050180565387008,0.0224518419218623,-0.399060723183537,0.0719249265895064,-0.360533575852318,0.0391024975272045,-1.45327494673512,0.926957078698987,0.975216507901642,0.786533925103609,-0.228710740363856,-1.06625860244413,-29346.5516226978
-1.96631387512405,7.28909149607889,1.122064786849,1.60123881126527,12.4425337619583,29.7238474697812,1.69407365322104,8.41593737126907,14.6401456770255,5.54127155318226,3.66586868912017,37.8305554387396,2.80684704777103,1.93835758608657,17.1534144392366,25.866459387503,30.4716453748315,0.191982767320443,0.436651851706818,0.329041495255989,0.0671465821622445,0.029827351571488,-0.300173346263097,0.0302948599211187,-0.454876737378676,0.0251149629030623,-1.56799343888828,1.24828502376386,1.07639735535378,0.797464637332734,-0.280400799921439,-1.11256707266505,-29095.5985484709
-3.03472809748107,8.6230335630682,1.30652432794813,1.81553263899052,8.77370878627974,54.2820496418539,1.15603426366982,10.0294632306853,17.2725343810677,6.84657012914699,4.16164531155782,65.1613661972346,2.9920832983693,1.86326661517865,24.0448980408734,35.0746947519963,50.7868628981909,0.260285126375339,0.453601014551083,0.436955302506733,0.0938249768559097,0.044073953033218,-0.344831753654543,0.0405564253197874,-0.354308094028008,0.0817182152773445,-1.50280718109838,1.17398987448242,1.12005427974409,0.818293519797183,-0.235708709359182,-1.07897151093194,-28930.9106380282
-4.25235222599953,7.75893973460053,1.26171364429663,1.32815400190568,12.1998299531837,54.6081151428327,1.84121530202544,10.2350394764993,17.2618553185861,5.9023660882413,3.95347179923419,89.4229375576225,3.35845225391736,2.26433985926872,27.251926686051,41.4397393096766,74.962623818633,0.306734610473081,0.51877009352719,0.564218718649086,0.20105070886886,0.0579396861025028,-0.248278455552244,0.161537119940276,-0.309281975645824,0.169017058445276,-1.39263442421927,1.14123682955987,1.21227724031864,0.914387508897741,-0.228157183882285,-1.03614821921059,-28867.498120044
-4.3194671203082,7.65905112180778,1.24511072300438,1.76319134438508,10.9715752757532,52.5862477381927,1.70551805688127,9.89809613496376,17.3155187499673,6.80253825918811,4.41508525080224,90.7551862180753,3.22241102564465,2.21191489431739,27.9496002761769,42.911156743427,78.07839798211,0.308289624835474,0.523267025339633,0.579150285696361,0.200006735188964,0.072029483598042,-0.222594868140634,0.15816572102618,-0.307574730252817,0.166314493788685,-1.38696601833025,1.12970465554114,1.21656752100972,0.913855771497447,-0.215781559267038,-1.00192252905215,-28852.5717934223
-4.42174369677844,7.67033166085311,1.24717706985799,1.75409547946862,10.0413957087286,50.109475644869,1.55937656640243,10.1583567501744,17.833493732364,6.95307277976977,4.59796187305816,94.5885424716444,3.22454800862526,2.15240097556997,28.5641890037642,43.4301771451475,84.2583355117086,0.314487805273245,0.530041105256093,0.593459256628955,0.204979499695425,0.0847215449626542,-0.207243135506115,0.156872836952941,-0.306686945556131,0.164296549179756,-1.38006072723573,1.12061038956889,1.22049391107624,0.914502889049828,-0.203148894045308,-0.971266992349278,-28842.9830840996
-4.92857216764785,7.65614387140011,1.25750888155672,1.77990728276411,10.0139639869635,49.0728557201804,1.37355403467919,10.2425536739479,17.871194607213,7.2011233797441,4.64463249357832,104.937373797413,3.25707242738736,2.127857939907,29.2623694964883,44.1035995348713,104.597746543584,0.348850524410667,0.564296206712119,0.631075305431806,0.244593446252732,0.125208182124386,-0.159141730446139,0.182025070539557,-0.27908339254148,0.188032508440937,-1.35435610673476,1.12226380325542,1.25220284217294,0.950317742174493,-0.173284971981147,-0.934600906248725,-28829.3677707055
-5.63975437137098,7.62612835239746,1.24784572698404,1.7228885941413,8.90874364531979,51.0780810552541,1.44395912950105,10.6883480532898,18.157157618465,6.95058358536547,4.68638144827168,116.694777062673,3.22090537547484,2.10983652662787,29.59708895075,45.3639752968757,131.678489617384,0.372792810901713,0.587457683830225,0.657648329346003,0.274275104188327,0.150374590196039,-0.13407250674101,0.20115558967802,-0.258039791727106,0.206694587181387,-1.33483746010621,1.1308975140259,1.275612612042,0.978497208092739,-0.149156291775149,-0.900821209731016,-28819.7921467676
-6.55288356571782,7.64328301386101,1.25137368980686,1.58054762728013,10.3517364314534,45.9541394674443,1.45418166726847,9.62798938391821,18.1765652314532,7.19888392089107,4.71188693306131,136.680901601877,3.29832783212542,2.10522853908577,29.125499933988,44.7125939652018,171.133077031676,0.387769231076117,0.599618486082573,0.671715968305998,0.281881924755652,0.1725978523068,-0.123917765261856,0.213102799129406,-0.239787647865495,0.224765724869785,-1.31628106323008,1.12675684285429,1.2867381829434,0.993626221186013,-0.127374455890947,-0.876681967088425,-28812.6627002806
-7.4313089498695,7.64430509041421,1.25848969411391,1.7449619850078,10.7070043734906,48.913473998614,1.43246851044416,10.9742746124841,16.052242823539,6.47927504725001,4.3563764036192,152.663831822277,3.1815356169231,2.11996674335008,27.7173165152575,43.2303345701444,208.733874542752,0.388178970978884,0.595826322735806,0.662045747457232,0.283317912302599,0.170925227822403,-0.13030881459914,0.221060318376959,-0.248327367905913,0.219571059137746,-1.32937397742075,1.1283176834904,1.29155597881673,0.992456534815709,-0.122756660046795,-0.875294976711529,-28809.3703504764
-7.99387374418172,7.67103479653112,1.27052039103758,1.77656398657582,9.976366805279,53.1595212194956,1.4338105814099,9.72420183643292,16.8906081237459,6.70399127259736,4.20016669189656,164.952857505759,3.17363613341559,2.1147745631012,27.1150781603321,41.6193074566464,234.293990515111,0.385683770082989,0.590167760252009,0.652954127814513,0.279647056583504,0.15917717643933,-0.139252042717317,0.208486382038729,-0.253136910520129,0.217889267229749,-1.33126680458903,1.12502724760206,1.28414306103412,0.987444829907504,-0.128649283832802,-0.878543769118268,-28807.3523183912
-8.54561413923245,7.66948277338816,1.27530772289155,1.67830842277628,9.61651082436036,49.8462543937869,1.45470312817036,9.83704908622793,16.4023831314619,6.82555258560994,4.42140025104357,182.671662785302,3.15141673581997,2.10188723885717,27.4721170578369,41.0868096119248,261.088764230403,0.386607214471878,0.590446306957542,0.649414515880142,0.278184194261028,0.155140160653947,-0.142244397919766,0.202741655779573,-0.249114162658873,0.216796062364864,-1.33468543415239,1.11707783556609,1.28062262462512,0.984916156625956,-0.134078289095224,-0.888232100127622,-28806.1761393577
-9.42349048496628,7.6256323256034,1.26722346044674,1.68480822590966,9.66889238980047,47.1199824503965,1.4684743714603,9.78471879152507,17.2709984378738,6.5011789386183,4.41388655675424,208.011205560931,3.21719321070799,2.09029451948412,27.7245750965911,41.7931598412606,301.111015302279,0.388424941475428,0.594500831246386,0.653899319771148,0.280525186007633,0.160794664665834,-0.138081356524141,0.209077491893899,-0.247522099518894,0.221621475592118,-1.33005803089143,1.1019494529059,1.28063814663718,0.987212086287433,-0.133756867840223,-0.900141986924647,-28805.4294606129
-10.2849166497275,7.58130278643904,1.26090741622749,1.68767617664183,9.84407305313474,47.9532208153234,1.46291616407431,9.93058293401995,16.6273004660793,6.77328771867738,4.36109032357332,229.948458726036,3.18246078998499,2.09165808954743,27.6985711583105,42.4616269286928,338.774324394593,0.388138322312148,0.596584999309535,0.659830533458011,0.282355132657537,0.165358685592251,-0.134890198404457,0.213740710937392,-0.244090535151451,0.222687077401519,-1.32802989012275,1.09090853883531,1.28455797289987,0.989020709226148,-0.132898069147978,-0.904191829063716,-28804.969983044
-11.0184629493057,7.57628220524504,1.26444533381459,1.67209641147564,9.82488123201114,48.7953472029514,1.44370631413705,9.9000508745559,16.5954421623525,6.68393712549811,4.45338646429905,245.285966830818,3.17279629058138,2.09854993784798,27.3812228073916,42.8589828749225,371.836622039632,0.389298852991553,0.597597060355414,0.660804106058057,0.283488897215719,0.166527222331762,-0.133324145030734,0.216007943410532,-0.242990626007372,0.224187581430357,-1.32861583033761,1.08708779716063,1.28632600520541,0.990601143337568,-0.130875874392305,-0.896984846930117,-28804.8283350614
-11.57318481403,7.56964331030193,1.26289780785634,1.69375293996411,9.76926475193102,48.0858987987529,1.45277318811995,9.84375891658755,16.5393739751506,6.70848330773628,4.41393107875422,253.932800385073,3.17937548067367,2.10083769130905,27.1907025161349,43.0001963098454,397.348851032948,0.390865195880538,0.599127624405288,0.661490961614366,0.285076914736894,0.167806411378472,-0.131969341940384,0.218088073834308,-0.241982070970296,0.225978932997686,-1.32804480820114,1.086640364585,1.28886792718943,0.993228800230105,-0.128590002811359,-0.891563563945149,-28804.7653175412
-12.0144139287855,7.56528402721907,1.26093361567703,1.68144664235106,9.79439218783757,47.8153326246061,1.45534344518808,9.85855505408585,16.6008989637581,6.70383518841636,4.36989987207861,256.718206508702,3.17857855561855,2.09590127191462,27.2174910113166,42.8555418840257,417.281399538504,0.392105923584975,0.599973793053835,0.662219326189245,0.286386810071774,0.169339342396952,-0.131361589010134,0.218472644233479,-0.241495046492919,0.226830230728388,-1.32694125696679,1.08793160593616,1.2901197270427,0.9947516786544,-0.126119971957943,-0.88874455652498,-28804.7165485182
-15.5206666872788,7.56539584230246,1.26300456826979,1.69311088295696,9.76435488901972,47.3680896189107,1.44841965713997,9.86749537187031,16.302120294329,6.63955537352793,4.41200087476344,180.684571059894,3.17484996312579,2.09219438158639,27.0563589092267,43.5163003211036,557.976256364132,0.398153513914182,0.606544671474378,0.66697782066499,0.290128198843552,0.173211547213362,-0.126371161008587,0.220138048089831,-0.247673596598378,0.224963589366686,-1.32679296696363,1.10848522515126,1.2910727553048,1.00185175941575,-0.121033608248219,-0.898977516050903,-28804.6421075438
-16.9549228296788,7.54238406383848,1.25965935419506,1.62265170417288,9.80794801275893,48.3812398705601,1.45120510017887,9.69112706109897,17.277664492259,6.84461714192524,4.3992798923914,233.235339309946,3.17221633492234,2.08592027570943,27.3121964869016,42.63337679449,557.555072195599,0.393896831624935,0.601148250765031,0.668021078724767,0.290676712480315,0.173451658479484,-0.127785867280262,0.214915442735521,-0.222547338044065,0.236396855012882,-1.31547734211544,1.09653774814113,1.29239870928441,0.995068029394438,-0.124657519856643,-0.883897047454294,-28804.641940788
-16.6762226348665,7.54223208500993,1.25911184021183,1.70759319907875,9.72998225882828,47.4758343444979,1.4549573354138,10.0889946817212,16.4562354046881,6.65309120365805,4.40045273561011,225.598604779186,3.17612051027143,2.09285274515686,27.1806114982013,43.004226585389,581.944706557558,0.395892891163242,0.603195834032491,0.666404338769746,0.291135462771683,0.174756859582864,-0.127014817428841,0.222883070807442,-0.2325099055854,0.232465518553331,-1.32061231039881,1.10322344838647,1.29438489477119,0.997471015746604,-0.122862099510208,-0.886044677410293,-28804.4603836022
-16.9026334088606,7.55314170634313,1.26308343749072,1.68541573312593,9.80962386994664,47.3529149808155,1.45058583833052,9.72850276976768,16.5462873842644,6.70613626283189,4.40982118026379,209.031136443771,3.19449192521974,2.09569227668435,27.1122191174096,43.1773753754147,596.24085381894,0.397942225855442,0.604980912988684,0.666734698661948,0.290875377413835,0.174029854822212,-0.12669559010111,0.226049438423056,-0.240795830453491,0.23017541876119,-1.32180161909215,1.10702592972491,1.29373106249053,0.999527314156587,-0.121285997445248,-0.886949539411555,-28804.4211566407
-17.0654179077259,7.54809254192641,1.26162482757596,1.67043868231403,9.77285488596401,47.8026132828251,1.45126559302559,9.9100668239481,16.6134126634815,6.6996213432467,4.40184704984157,210.429222982496,3.15913824087951,2.09358357411418,27.1411868194457,43.0708032637229,598.84336113954,0.39705943143162,0.604095223385514,0.666977534548381,0.290597579762911,0.173873967775709,-0.127319018288203,0.221683904344028,-0.237454473204476,0.230322119895388,-1.32223980037202,1.10656889169612,1.29397532108746,0.998510077047387,-0.121684558304379,-0.885580797591473,-28804.4078502318
-17.2034690866905,7.54723905573187,1.26056676502579,1.68770688162204,9.75275009679507,47.668345506018,1.4523765173066,9.86135654862706,16.6682558287384,6.6999037338409,4.39934708606554,213.469424009796,3.17911998921185,2.09078843198668,27.148077719079,43.0492961114481,603.90344286593,0.397083029297919,0.604164284323913,0.666987557820564,0.290995314616293,0.174578445358054,-0.126917677609305,0.221088815080807,-0.23518843455711,0.231487855644265,-1.32105702739077,1.10556178166232,1.29409220917213,0.998570788224285,-0.121547953919853,-0.885115930148474,-28804.4031496224
-17.2417704697742,7.54729612298851,1.26147601213847,1.67893090626753,9.79460569654285,47.54366829296,1.45238281481727,9.87832353960774,16.554517000885,6.70337681159266,4.40694246624797,213.463276841639,3.18218443918746,2.09292758198852,27.1428828649251,43.060127012418,606.468478828466,0.397502188540895,0.604486348046037,0.667331365971729,0.291212100681281,0.174522111896057,-0.126579649281411,0.222650554641224,-0.235915453612868,0.231333365097512,-1.32087974867858,1.10600710566951,1.29438681304918,0.998846600644501,-0.12141824162623,-0.885049819938002,-28804.4018676293
-17.2524930449419,7.54717984609846,1.26157898966731,1.68172265999316,9.77566751982825,47.5874014483854,1.45166237599248,9.86338803462766,16.6239462832119,6.70265662618772,4.40386637941292,212.423286137235,3.17474470682618,2.09363317203454,27.1437746172597,43.072395343582,607.246518789231,0.39750951011936,0.604438171243692,0.667269413285091,0.291183208099998,0.174465005947802,-0.126677925742574,0.222851207754928,-0.236740016201345,0.231084370323029,-1.32117437315307,1.10646511231249,1.29433445616692,0.998819364793867,-0.121406011692311,-0.885021542559737,-28804.4009025599
-17.283042444258,7.54730971537489,1.26125807832462,1.68086594982245,9.77035745588038,47.6528941362484,1.45184021243609,9.86770537283958,16.6107427653345,6.70015170123381,4.4038629520182,212.414258419491,3.17746242153187,2.09246989896143,27.1383619805667,43.0647170351254,608.39005477584,0.397444187198816,0.60438389656805,0.667212390677683,0.291137599205609,0.174505184206017,-0.12675432333259,0.222450154344705,-0.236445423722954,0.231140199743096,-1.32122575173501,1.10630872800452,1.29431365061913,0.998804274862112,-0.121357505071124,-0.884890876631116,-28804.4007853219
-17.2997542797052,7.54689791665507,1.26127252745419,1.6815048076155,9.77656761281087,47.6000237064761,1.45201850495024,9.86807228637716,16.6102894250793,6.70300948537525,4.40414283176708,212.584371061002,3.17672953166743,2.09278198307862,27.1384953878851,43.06436335739,609.07241392759,0.397494412768324,0.604436158739169,0.667281295659491,0.291183578589981,0.174563236276668,-0.126688823987313,0.222406315353468,-0.236202917558583,0.231238464362359,-1.32113916556924,1.10629236811364,1.29439464575021,0.998837153854338,-0.121340605335277,-0.884869517563579,-28804.4007413836
-17.3044075574326,7.54702374837906,1.26137425383692,1.68124259840471,9.7755040388139,47.6041697642495,1.45183315715654,9.86786489554856,16.614251441315,6.70073456159023,4.40384481117677,212.594439338121,3.17697849054603,2.09291152558298,27.1409713623927,43.0665533333698,609.300319046974,0.39752171196275,0.604444931579158,0.667293964483193,0.291208776213873,0.174559238920451,-0.126666373069154,0.222560644442371,-0.236316865829106,0.231220832500498,-1.32110359746327,1.10634687917852,1.29439149172112,0.998843284324574,-0.121331189789518,-0.884859243279981,-28804.4007338274
-17.3083615790688,7.54698531826623,1.26135309216463,1.68128143683059,9.77422658600506,47.6126065776007,1.45189002140864,9.86743405760253,16.6107002641413,6.70248891259078,4.40400563670084,212.555049261648,3.17684547745873,2.09287461020167,27.1400477931917,43.0659700826479,609.476427683936,0.397518421914437,0.60444036531403,0.667288307852172,0.291206570775128,0.174555771898828,-0.126675394930217,0.2225713660928,-0.236344524280926,0.231206838072175,-1.32111771928806,1.10636443730335,1.29439554146216,0.998844577658653,-0.121331898648398,-0.884842073684959,-28804.4007314658
-17.311093244233,7.54693074982703,1.26132238732172,1.68129434008681,9.77510355716174,47.6099535022456,1.45191283306905,9.86755407016974,16.6121039987889,6.70175326824389,4.40415382669511,212.54284520591,3.17683983726848,2.09283891617425,27.1391024537197,43.065518901561,609.586076603894,0.397514619886537,0.604439221223865,0.667284837746077,0.291201613074265,0.174561595396871,-0.126678788314933,0.222535166002746,-0.236321176198204,0.231215461953142,-1.32112675977862,1.10635431643399,1.2943952833215,0.998843654637058,-0.12132754779804,-0.884831278438314,-28804.4007301722
-17.311093244233,7.54693074982703,1.26132238732172,1.68129434008681,9.77510355716174,47.6099535022456,1.45191283306905,9.86755407016974,16.6121039987889,6.70175326824389,4.40415382669511,212.54284520591,3.17683983726848,2.09283891617425,27.1391024537197,43.065518901561,609.586076603894,0.397514619886537,0.604439221223865,0.667284837746077,0.291201613074265,0.174561595396871,-0.126678788314933,0.222535166002746,-0.236321176198204,0.231215461953142,-1.32112675977862,1.10635431643399,1.2943952833215,0.998843654637058,-0.12132754779804,-0.884831278438314,-28804.4007301722
-33.0484507387252,7.54700351856476,1.26135147097098,1.68131208036826,9.77479893424678,47.6085134542447,1.45185587494404,9.86776140085965,16.6114607104855,6.70201242676888,4.40391845119517,212.559593243028,3.17686846151481,2.09285993446589,27.1400254360412,43.0660709519641,609.592709171038,0.397522522461019,0.604443863518975,0.667291075938744,0.291206549103305,0.174564428919149,-0.126672251727424,0.222544952923522,-0.236310472746123,0.2312186187706,-1.32111721904184,1.10635874930748,1.294401674638,0.998845988271937,-0.121324909396551,-0.884833358475765,-28804.4007005728
