"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","b_ht.pmp_re_heating_oil","b_ht.pmp_re_heating_electric","b_ht.pmp_re_heating_gas","b_inslt.rf_re_standard_old","b_inslt.fcd_re_standard_old","b_rplc.wndws_re_standard_old","b_vntltn_re_standard_old","b_slr.pnls_re_standard_old","b_rdc.tmp_re_standard_old","logLike"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32793.0418543956
0.308859357263233,1.67431496944368,0.854153709044056,0.838553776298096,2.30204850101441,2.18319176179492,0.441810420073672,1.25501102734251,1.30246800229587,0.962067339900565,0.847674077593506,1.81830855006951,0.813910138791533,0.868116836750737,3.00164983063833,2.88904048900535,2.03574452598097,0.12810950119394,0.211314973119042,0.19531228171592,-0.0226020930811124,0.0225990599271598,0.0275216621044095,0.187340701739779,-0.0124551160577457,0.135180607135091,-0.11017108627694,0.0664053203144063,0.297087265859743,0.29175544985031,-0.157927652873452,-0.349416331264515,0.0851723210122009,0.0673338749998921,0.0375613273786638,0.0541152098047241,0.12694217123015,0.0469181343441718,-0.119310966361366,0.00199640397129049,0.0249255166744045,-31490.4889191599
0.10786864733403,2.90444652891158,0.558498057144105,0.796603654301558,4.59393363505676,5.24066618491986,0.60112500400332,1.91623111218585,2.06241552806849,1.25436469961704,0.902863301076276,3.49651430051058,0.835985262361145,0.726165620474069,5.28628456149646,5.69862465180374,4.53916700491505,0.174422179959639,0.207206596202979,0.207608661218585,0.00178135740543498,0.0155793371104441,-0.185215201363103,0.162846348462812,-0.193882608189187,0.0906866159149116,-0.668087816787331,0.240255282339761,0.534141485752651,0.554416267124977,-0.0861563101104616,-0.675937559764272,0.308526435141911,0.148082520795158,0.156629069389186,0.225051563104851,0.268258282226695,0.127404296313226,-0.484743286715333,0.0197014984191162,0.0985935842805842,-30528.696628133
-0.277754772230593,4.10586018908486,0.594151761642767,1.19283076774292,5.88884899229449,9.98994631754729,0.736507388340381,2.83010708702247,3.45487920623254,1.88403746766444,1.33149141847558,7.49450901560342,0.971566202215998,0.711527614120114,7.05257953289399,9.04353609774273,8.79618711943596,0.208211404860511,0.278994243256825,0.216134581196575,0.012303395048767,0.0334351798637661,-0.349046670729679,0.0376476073782296,-0.380404021185168,0.0167850772306865,-1.14962417724969,0.370788705487242,0.762093479207703,0.690585375817885,-0.115025809715397,-0.898231762789238,0.513187504706275,0.101216897748062,0.222646535321874,0.43189491673326,0.404583340237783,0.203233894790223,-0.648830979038403,0.0271098326697664,0.108830853715632,-29932.0454959966
-0.765697978923606,5.22538465190586,0.762640929398814,0.817794717472864,7.79062906246724,16.9774898063803,1.04325674347098,4.0425211098364,5.58513478499232,2.78005744724131,1.70706355452215,14.7001780642443,1.30088283045455,0.934620730617084,10.8413372314296,13.8183300042359,15.2432982093175,0.221665262145497,0.341613356067766,0.257328903940442,0.0372938645316975,0.0318886484792382,-0.376088216801407,-0.0710470248088837,-0.499115915620197,-0.0167536100205346,-1.2963489287871,0.474190177427241,0.919488293385308,0.75050872558955,-0.196188356272136,-1.00369864240102,0.690656450657261,0.0312095104955309,0.265848905062603,0.583793808665294,0.555145623646534,0.261649054485937,-0.535462526028333,0.0124683272552254,0.126343370223034,-29507.8425114115
-1.40445799430675,6.62768912868687,0.980552944259974,2.18274018177192,7.78627808370765,27.390193428295,1.15636311092239,5.58338238810856,8.62611886797234,3.97993978978332,2.34404054623774,27.3843557333471,1.82023752251151,1.27219151765696,15.8662937896159,21.614525745308,26.0413120632897,0.238547709917509,0.391321108703096,0.231320141960291,0.0644100688463851,0.0590392269130214,-0.356615150918737,-0.121968833306965,-0.548690109685845,-0.0181570625449889,-1.37140741215998,0.539595124665742,1.02303816770608,0.782472030284233,-0.228605144885628,-1.0719187736109,0.795905335627818,-0.0106873650790313,0.300905628859844,0.693532077064791,0.688761933892386,0.301530621177772,-0.41509277622355,-0.0103480264363598,0.123665537739379,-29186.6228130959
-2.78125736408423,8.93732407246798,1.3066622191002,2.12955767455367,14.7172137011698,35.9212315199817,1.50792849467692,9.52138140698875,14.87932730608,6.31977409685814,4.35979589889836,31.8088319889942,3.1954905128135,2.06207889204154,21.9069107624908,35.5300056796196,40.301841050748,0.222720787329537,0.45134936445459,0.330512485835585,0.0699708659371346,0.0684962013954581,-0.301220420844244,-0.197308930240445,-0.765077562077593,-0.0716822881271175,-1.56440874213496,0.690247212013898,1.10760977543493,0.796600841592437,-0.238079277225279,-1.07359659489328,0.968353564271063,0.00678609315606228,0.448392596446052,0.764525486789273,0.924006933833146,0.341411408289133,-0.478653572600456,-0.0811189723358209,0.125238251830205,-28965.2617269596
-4.00116038524163,9.31350179155098,1.36513974662655,1.48768054066642,13.6792630114443,44.1172917937779,1.32260181888144,15.197267930363,34.6875508592173,9.11753902575733,8.43045250342078,53.5860590030859,5.24183434949774,2.74948611659952,30.1023088006145,57.4363722258838,58.905834205247,0.292676765674279,0.620065535934741,0.62882703744633,0.168306099881418,0.129571954781191,-0.111416503823504,-0.187044962405131,-0.788215511501171,0.011435084855807,-1.446682020701,1.31999564131945,1.24845473882854,0.889329852051905,-0.224330302423182,-1.05416478573456,0.529734328141194,-0.579264864618558,0.00151109658423287,0.808877816164249,1.14260798794372,0.470115153268119,-0.412874863966583,-0.11288646388395,0.13285032049015,-28945.9148742168
-5.39186969129695,7.66067012260636,1.11063434603182,2.19274796098185,5.30971266119536,63.603429553781,1.52714568613517,13.5340137082352,9.60195415356566,9.31405912859009,3.4134678914729,97.0994084810211,1.35137590266917,1.83043542883457,29.0994847531964,53.0344624478142,88.581730263879,0.286666129612317,0.507789548430551,0.556267181135116,0.171789842467,0.124110998269255,-0.229360068340226,-0.240047998670086,-0.813339438598332,0.0503652491909477,-1.65773328424418,1.13767941481936,1.17847787803173,0.861265220826847,-0.158857639028511,-1.00721501578968,0.26776760717185,-0.550177247471081,-0.1054109050561,0.958007687943992,1.05443923988064,0.415534239324923,-0.0900845916593656,0.142238134193613,0.189791365103001,-28930.5975484314
-5.59443537448901,8.28694283152876,1.29286760893715,0.971637295142475,14.2503532895022,31.091023395065,1.48619993706436,8.10137102323916,12.0814492876763,5.2429186370045,3.59419585407388,135.150451118811,2.91453332841469,2.1589723207703,29.0656444452741,52.2560481680491,121.739214028761,0.317881900098805,0.537702060549899,0.459412349077018,-0.0491329704004138,0.0834790045440374,-0.182945987351708,-0.166437581825681,-0.741235694248815,-0.0252278598646567,-1.43978652399512,1.12722571686736,0.988344186502366,0.90509024246699,-0.166309647623197,-1.01988587829336,0.260399897172574,-0.560876227144721,-0.15256168472252,0.921128578081742,1.05030252236612,0.443173818752782,-0.385846597868844,-0.000381996675540175,0.204740890142108,-28842.2527745602
-5.82812582815758,7.79593469264378,1.26154334282419,2.58511595457974,7.36238913326517,61.311598413244,1.47207749148331,8.70201356178756,13.6750163610718,6.83923036831586,3.87385396229709,158.617805772144,3.23730306993793,2.03276150071017,28.5596328415696,48.8792916816597,139.104290635835,0.305094178237379,0.534254074862383,0.258317067957394,0.114814438836973,0.0462115853349241,-0.190035400879774,-0.196270039806586,-0.692408373520264,-0.00188845242406091,-1.37858332241892,1.10473380794642,1.15733700646562,0.896375349150158,-0.1794078828406,-1.01096493495328,0.223708482245419,-0.596627982531094,-0.181506242558622,0.909710144713329,1.02060990801226,0.432456915456583,-0.356550882934523,0.00911983646336004,0.150231118632897,-28800.8665626779
-5.90960674530014,7.76065454043404,1.2672279078174,2.09842870391426,9.67740778719636,55.6040524702562,1.45906738128167,9.51754779750725,14.601343094546,6.62068674153935,4.14070399050204,161.748575728288,3.21582944169264,2.07932642885166,28.5450288157855,46.5811525563126,143.972279978468,0.30961126409267,0.532838762066133,0.368534597323899,0.153598785496509,0.0545501677992592,-0.192686376691417,-0.175507850568103,-0.67849877000843,0.00758127425763278,-1.36470044924439,1.09164626580083,1.17563787879546,0.894601978562376,-0.18801469277001,-0.993419828933423,0.205320813003468,-0.565257023880642,-0.198173383820448,0.905821314806404,1.01056826390278,0.421132365476352,-0.371405189380772,0.0235866185241579,0.156123089220969,-28781.7890914137
-6.33832060792487,7.72643549172727,1.25610982913879,2.01444081523408,8.96422181968749,60.5972809240632,1.46919697872334,9.23493385679416,15.2181217504606,6.82007647801094,4.12736431271464,208.029954613087,3.28266744655132,2.03881560172685,29.6290691428501,45.4870633762587,175.178145704074,0.317596295397703,0.530295566737395,0.414610149614963,0.162488373979714,0.0713746661175361,-0.190409594628021,-0.187182689563927,-0.701576846316776,0.0118136179084155,-1.3853780313995,1.07576288687778,1.16884235900839,0.896183120138097,-0.178940225254478,-0.981279724616489,0.184921177871432,-0.570682673521331,-0.217180263456626,0.910588962282494,0.985421176973598,0.422293111454485,-0.403413433828644,0.0263411781749083,0.164409663146225,-28778.4275408628
-6.67064076584181,7.67461592125539,1.27978240655642,1.70227592227589,10.1639759871954,46.529265847996,1.46406542007798,9.95371355854145,15.9787174625067,6.44196687884926,4.33032913587918,225.648376468394,3.20474330148703,2.10990872522442,27.9821668992829,44.4993702886552,213.451084325457,0.32954439632005,0.54267507110219,0.50983203083517,0.201237165914462,0.0736635081736036,-0.182524464806634,-0.154921439624211,-0.658202816113079,0.0277496980931246,-1.35168215285547,1.07645635546376,1.19535341624191,0.903351041340607,-0.187975551374132,-0.973925973994962,0.181323821081852,-0.528692846305343,-0.217064729340544,0.898462894660506,0.996599472236929,0.413491839614946,-0.384951675334614,0.034755187327418,0.167555055950825,-28770.8086807836
-7.84063320893541,7.58195909824794,1.26978692863265,1.91358003358039,10.5367643890661,49.6125215428203,1.44421667539641,9.91789727950201,15.0070106610066,7.03308122934884,4.40023962520479,211.366029136102,3.112756535614,2.13191304902935,27.0515776565125,43.9146826164522,264.523202998865,0.357424238487411,0.571297063392435,0.603402500010052,0.235587098754937,0.118764291808458,-0.160783863366883,-0.113932065780148,-0.615257259500693,0.0551384448395602,-1.31556231736471,1.09048749444306,1.23879950625767,0.928761880117293,-0.164978823597578,-0.948613487701352,0.194094215091343,-0.500062643511077,-0.204515115143379,0.876792027163851,0.970833157281056,0.391588706813399,-0.444847754651904,0.0283447405362183,0.156498228764511,-28767.885043822
-8.74271269883196,7.58405206127889,1.26319417834005,1.60588830280445,10.3297657916643,53.7702110175361,1.45169104773175,9.31692863630396,16.9063041367824,6.76925607521535,4.32925267167277,147.415848691451,3.17784666580967,2.10772685674736,27.4334290174597,43.0024641976528,263.698190009651,0.387437184232506,0.599942975926626,0.681330195702558,0.273174238010334,0.155963427994789,-0.137463693238663,-0.0756172001394742,-0.587305230711524,0.0831130873499828,-1.27399764956252,1.23169895627183,1.27555457714845,0.956836824319175,-0.138356206228525,-0.908068641264842,0.106886983158543,-0.589585414132441,-0.30895348330952,0.855637386008539,0.928245761144047,0.383864892838243,-0.504168771043818,0.00799539714910446,0.148716083114916,-28766.7255677432
-8.766319164281,7.57519318887671,1.26001749676486,1.69356313965289,9.77709340155456,48.883549407863,1.44990476755888,10.2821361155635,15.7781817394918,6.43033897189194,4.39484484932109,177.102907210601,3.18133822034426,2.09535759497939,27.5125576391654,43.1696960932879,298.247603235777,0.396658394901948,0.607000091754562,0.675838700651731,0.284393367496014,0.168189578349791,-0.127717056251054,-0.0577189909942754,-0.555620852950716,0.106444057959717,-1.26425973725892,1.31351502155383,1.28858967112306,0.964160536431128,-0.129395928736042,-0.895229158524294,0.0201268914970451,-0.672179330727752,-0.384662264841174,0.849344144609472,0.932279374870338,0.380626955612329,-0.484177818067596,0.0167847141514436,0.151149249224978,-28765.471807632
-8.62290394390036,7.57115059505728,1.26158745819537,1.69196406429321,9.91205801820889,46.7506718406117,1.4446698387909,9.57697407317237,16.1668040404785,6.89846315817157,4.41747547940881,209.491299184942,3.15962011416021,2.09566720333742,27.5015992493353,42.6884583715452,321.39306788588,0.39589486060402,0.604329357005362,0.667362715078332,0.286643388854221,0.169891956323429,-0.126511245448609,-0.0534616217011436,-0.538082937560513,0.120841875965298,-1.25706744385579,1.36499016336373,1.28979857316865,0.963228808039866,-0.127277037044741,-0.885406769565786,-0.0433764829239403,-0.728729302654693,-0.437502618969884,0.848944479217239,0.937513310139936,0.37485669533209,-0.451030321532747,0.0231691626095177,0.155328886383892,-28764.9726663456
-8.93181473298047,7.57139221217023,1.25954301898894,1.69338645105943,9.94117094980415,49.0671957051159,1.45151962411543,9.71173838070083,16.2874564917605,6.75330324044877,4.34711049116907,207.173032722829,3.16745401635656,2.09572209168506,27.3620197985391,42.6145612186631,341.027939495921,0.39171481206493,0.599285650557389,0.657314896999753,0.283521935650807,0.166640377043275,-0.129743783839209,-0.0448128083242763,-0.545891573391703,0.119731698035313,-1.25858462625078,1.4146013900071,1.28595869256643,0.961268508428981,-0.125835644100422,-0.88335889412938,-0.0901052000174267,-0.776714053109192,-0.486299397706273,0.847558588327021,0.935332583072519,0.372105519024998,-0.451333104517387,0.023956185410494,0.156272907586884,-28764.6838730912
-9.54183504882693,7.58487104410243,1.26337278722172,1.69541660792526,9.78999759728118,48.8614327845094,1.45279107791438,9.76260180890436,16.2939243649716,6.6520723003244,4.3925003302236,196.442896789925,3.18044994106633,2.09100736875537,27.2890781438076,42.7903249357204,383.07729980306,0.392798134856627,0.599081184097772,0.654118492630329,0.281553916818607,0.165454641207578,-0.130270806098358,-0.040767361328816,-0.544545335569907,0.121055001713886,-1.25813277288655,1.43644523252967,1.28610351959549,0.962208772389711,-0.123952946834262,-0.884252901832912,-0.106244911870067,-0.793964793645925,-0.505790039788364,0.849934766255464,0.929341700403192,0.374037122793734,-0.457062202810042,0.0233687434692939,0.158890126885533,-28764.3867711448
-10.4569642746402,7.56453988472135,1.26214431840629,1.65965823092962,9.83251651022329,48.7251286595796,1.45392352901488,9.72854921699482,16.2979691210133,6.76948991808532,4.35174150732509,193.205833607037,3.1633767634437,2.08552704709143,27.2287528340158,42.9040853500898,461.265198300632,0.395351589983059,0.601484165266405,0.659689221904068,0.282538668361644,0.167282145888106,-0.128339284717949,-0.0391965465050743,-0.536849984415121,0.127293592911192,-1.25569105810525,1.42359991771548,1.28994314990111,0.964531282384625,-0.122172846868504,-0.88685911551932,-0.0927848442937348,-0.780643484142039,-0.490408270761586,0.849604535602108,0.929417930726724,0.375229098317047,-0.45336403574257,0.0246836491922411,0.160083731172868,-28764.1323306863
-11.3599954199814,7.53865208961975,1.25978932875149,1.71798906130436,9.80792525440653,47.451257919427,1.44923681146958,9.56208457182972,16.682633512732,6.69328404769295,4.38549094827586,192.740138230049,3.17309859482045,2.08674550173221,27.1777325588703,43.0941728173112,548.113319437225,0.397579191167023,0.604123934078883,0.664830774616011,0.285109398071449,0.170971347722788,-0.125686847195931,-0.0377137200547063,-0.532056583944791,0.131356017242285,-1.253524822447,1.26959749957824,1.29334554179962,0.965842467766401,-0.121642308660477,-0.886590360669485,0.0608975176125712,-0.624766291112765,-0.335247135265797,0.84963564487483,0.930603387741754,0.375888533214209,-0.448012326767725,0.0221020670868453,0.159561597397429,-28764.0617642941
-11.6289600657404,7.53826387814366,1.26066411178097,1.69012640138209,9.79196354604839,47.5904774631755,1.44753861796411,9.73757223443384,16.2161952725544,6.69946175321611,4.42789944440728,193.289549260847,3.17285393376989,2.08772589865208,27.2014184192953,43.0521699161102,579.35022754141,0.3974783338543,0.603920731301132,0.666008303610118,0.285784834477179,0.171133532490783,-0.125996399453233,-0.036964830375582,-0.533517855571904,0.129568173764547,-1.25378344061781,1.13770792563252,1.29310229551548,0.965224904155756,-0.122278316158999,-0.883573901683086,0.193677040454182,-0.492789421181268,-0.202607530231415,0.850233035175679,0.931820981861353,0.374533794037409,-0.452837879601279,0.0237276331944391,0.158166218837172,-28764.0061489033
-11.8400028405469,7.53900124300338,1.2613703647206,1.66799046482986,9.75573871912487,47.9058815776018,1.45332921122134,9.68427939378264,16.3761449983332,6.70369821652374,4.3889877722286,192.916682639309,3.17169794232682,2.08798860086647,27.1329695723646,43.0835832350301,599.210794193032,0.39775697607897,0.604092633502518,0.666643760187584,0.286351422515502,0.171157996009098,-0.126173483798542,-0.037182577803833,-0.535766791894917,0.128059629369918,-1.25377284577351,1.11619405691821,1.29270281073977,0.965739899174795,-0.121974441487473,-0.881979565820408,0.216098568950161,-0.469692958780871,-0.180778296960246,0.851295675781031,0.931800518437681,0.375148903781053,-0.451378072943517,0.0243951085486874,0.157510732641795,-28763.9929215715
-12.0282188905323,7.5403684205493,1.2611962395071,1.6746896738403,9.77366274317191,47.8365998785776,1.45048701148476,9.68793979931478,16.3467876482553,6.72741596925416,4.3795018640364,192.429739425891,3.16699955291169,2.08570521917073,27.1231220701019,43.0966163006989,615.858997414569,0.397997686142253,0.604249800699267,0.666283665321296,0.28651152075784,0.172075546222505,-0.126171906325326,-0.0380511302109988,-0.536539268156531,0.127585900905874,-1.25437036215898,1.13103814427317,1.29259762505813,0.966133216105308,-0.121183718490866,-0.882356637237022,0.20157192664823,-0.484362786189749,-0.195226783122544,0.851815787740476,0.932347497447206,0.375759916101523,-0.45095049815105,0.0250434195855565,0.157620885308867,-28763.9864074405
-12.3203174045471,7.5368522367685,1.26090266545949,1.67873561440741,9.79451647232811,47.6205399625239,1.45136908298564,9.68262441707856,16.311084078857,6.71777898951061,4.39156816551802,193.059182460659,3.16981443741843,2.08552455330632,27.10180875146,43.1197112817598,639.313843436351,0.398879043800686,0.605159225590333,0.666787094851227,0.287174652069701,0.172943467635907,-0.125317643331564,-0.0389009223986504,-0.536027435424877,0.128129000931034,-1.25406736744318,1.05416179974698,1.29310426810176,0.966939276721604,-0.1203557787081,-0.882945260459419,0.278351009123178,-0.407693145037547,-0.118394348138474,0.852356772646755,0.933330554406272,0.376553197039903,-0.450771996493375,0.025107747049924,0.158289413986493,-28763.9833842592
-12.4865202897778,7.53622178394303,1.26097199074645,1.67802285279114,9.77416935094568,47.6717936026065,1.45008923314861,9.68313758684371,16.3348454908765,6.71542023179618,4.3899639961837,193.315122984073,3.16680725921352,2.08557256587333,27.1092606590934,43.1045457376296,649.246366026345,0.398913291935663,0.605176337132188,0.666899675034337,0.287287007595854,0.172860036181807,-0.125134193507271,-0.0393330981485888,-0.536416760331966,0.127837758006614,-1.25418634096786,1.05927465434475,1.29299495596326,0.966953664666204,-0.120305305560155,-0.88267058284425,0.273400908400468,-0.412816253877596,-0.123531691774412,0.852461129939485,0.933635638036861,0.376780575354614,-0.450193941360154,0.0249963324956173,0.158313610898559,-28763.9825851786
-12.5771331166448,7.5361230887282,1.260865929157,1.67721878529092,9.77379093875555,47.684985076087,1.45057642261587,9.67863753318409,16.3274913064026,6.71902077362011,4.38439081528494,193.189853726452,3.16865453154004,2.08550370317321,27.1016360732946,43.0957655986336,651.258224836074,0.398785867844243,0.605082768258825,0.666837041693781,0.287208731012095,0.172673470015117,-0.125166646174794,-0.039164211440757,-0.537074600079679,0.127443508356678,-1.25420301062974,1.08478304327412,1.2928181660613,0.966912247480218,-0.120365446706665,-0.882389020789712,0.247934179551687,-0.438441780433446,-0.149073864568935,0.852439124504671,0.933742307997509,0.376810260244161,-0.45073930533531,0.0249240708583709,0.158294918984284,-28763.9822425587
-12.7189104388305,7.53586162341051,1.26083124015668,1.67621409261861,9.77803804515092,47.6837433623431,1.45093718930137,9.6800269791112,16.3297074586159,6.71767575673694,4.38405838176814,193.19542962384,3.16876143739641,2.08561677345945,27.0970364189824,43.0890921268115,650.87133243441,0.398709796296386,0.605035167666837,0.666811240846075,0.287136878578771,0.172566241694362,-0.125212828182987,-0.0391895358050478,-0.537355598281534,0.127225074207483,-1.25426526345805,0.990513614174076,1.2927113838985,0.966858232697873,-0.120405132613346,-0.882206247885207,0.342154159105571,-0.344201531739978,-0.0548874171488878,0.852482310359749,0.933632175568154,0.376699087601826,-0.450945630107805,0.0247959391319752,0.15828242965797,-28763.981807067
-49.4284595465523,7.53821357298146,1.26117017481029,1.68037687498893,9.77554131758079,47.7152970423472,1.45041764658528,9.68489895656534,16.3350081381916,6.71855422248703,4.39200797935584,193.645222469282,3.16770745707298,2.08612268356698,27.1242536771477,43.0879615285067,637.272802219597,0.398613334471676,0.604906160249369,0.666614098966761,0.287040595532952,0.172615091927832,-0.125406509483091,-0.03964363624606,-0.536930914458903,0.127363466537955,-1.25442570232435,0.990384703797669,1.29267890132227,0.966631977459649,-0.120520308830323,-0.882177728267567,0.341937834505186,-0.344151694251204,-0.0549369603505926,0.852589398637247,0.933514041219907,0.376549306106936,-0.450749818879703,0.0247940024269336,0.158234166389192,-28763.9788091069
-49.4284595465523,7.53765107645784,1.26107795445,1.67711594252019,9.77916720286035,47.7025519556224,1.45088261816848,9.68268186830819,16.3302908381282,6.71719596462027,4.38742904410871,193.465047163707,3.16873577197215,2.08591464161935,27.1131396672452,43.0865591712259,637.496335146525,0.398618477037755,0.604926704609467,0.666484726205345,0.287053966931786,0.172517770351998,-0.125364656575218,-0.0395292465745408,-0.537030560743186,0.127352729545143,-1.25440567794918,0.990371985459908,1.29270334991975,0.966683294084535,-0.120566362307772,-0.882378427388684,0.341949757922092,-0.344213330201124,-0.0549727672676844,0.85260759229199,0.933437710094159,0.376618263183602,-0.450826561929754,0.0248318059332201,0.158281161426237,-28763.9785233831
-49.4417182070653,7.53710517871681,1.26094523919124,1.67733183553706,9.776432856705,47.6994806266436,1.45086425816798,9.68174820558641,16.3299530476557,6.71776493776377,4.38609111844493,193.285887986578,3.16844824395255,2.08561129150747,27.1055600332939,43.1002739939195,638.664963258453,0.398691725288703,0.60501452355244,0.666744572764593,0.287036830207475,0.172523365795589,-0.125305749987805,-0.0392172415299402,-0.537120091095344,0.127358054724287,-1.25437887744862,0.99042815312637,1.29273871138552,0.966813943159732,-0.120521787716519,-0.882694015837267,0.3421014343475,-0.34416966589353,-0.0548894033436421,0.852319340939185,0.933564695845445,0.376739781577549,-0.450781692463363,0.0248508232228288,0.158255283603876,-28763.9785118397
-49.4370817113001,7.53718284437822,1.26095140243059,1.67696149375283,9.77876420777497,47.7022153552454,1.45066938551734,9.68207218075775,16.3308097113148,6.71704801033184,4.38752382083715,193.361697720212,3.16840841659642,2.08568024458553,27.10993986998,43.0949416317293,637.890720507572,0.398639652206831,0.604967443124078,0.666748729757991,0.287020345915999,0.172508339543772,-0.125336238884398,-0.0393171657459057,-0.537023035582166,0.12737685589469,-1.25435720575252,0.990402287140048,1.29269841601214,0.966754164092175,-0.120545521466617,-0.882658414063418,0.342069169627058,-0.344185739659481,-0.0549189871702289,0.852382472472453,0.93348649657396,0.37667081351949,-0.450771868377859,0.0248346908535529,0.158264751758406,-28763.9785020785
-49.4361775015297,7.53718085700604,1.26095645053657,1.67712949651432,9.77815983775811,47.7014769524088,1.45088396036037,9.68200104923564,16.3293628988582,6.7173226035253,4.38723522153124,193.390759502936,3.16865617718321,2.08579747714779,27.1101506203427,43.0934000145906,637.569223586158,0.39862020856226,0.604955528618189,0.666728214635497,0.287027601034682,0.172492510351309,-0.125344281740579,-0.0393514150646821,-0.536979268913182,0.127398014916586,-1.25432381062782,0.990379588085375,1.29269683738013,0.966738423101998,-0.120566698009553,-0.882623970780458,0.342044132540968,-0.344200148073959,-0.0549234278083976,0.85243481414486,0.933440920340643,0.376628510692707,-0.450817019986065,0.0248345962439522,0.158270774981203,-28763.9785004786
-49.4369316421287,7.53724723564582,1.26097245132599,1.67709248625426,9.7778690436754,47.7015848709888,1.4507886041552,9.6822077274549,16.3301953596861,6.71730247554054,4.38693014294027,193.364465484702,3.16857347433434,2.08573943391155,27.1097435720564,43.0942267035257,637.629921154793,0.398624850825516,0.604957835563685,0.666719810866826,0.287022761941812,0.17249395567445,-0.125348824383869,-0.0393206163700713,-0.537004806114176,0.127389732685247,-1.25433473544127,0.990383173937032,1.29269523095764,0.966742780118605,-0.120565554822235,-0.882642554418402,0.342054420089306,-0.344192259275618,-0.0549154878512452,0.852402742733081,0.933445302383942,0.37663899944251,-0.45081667550961,0.0248352221079552,0.158265040983501,-28763.9784992422
-49.4369316421287,7.53724723564582,1.26097245132599,1.67709248625426,9.7778690436754,47.7015848709888,1.4507886041552,9.6822077274549,16.3301953596861,6.71730247554054,4.38693014294027,193.364465484702,3.16857347433434,2.08573943391155,27.1097435720564,43.0942267035257,637.629921154793,0.398624850825516,0.604957835563685,0.666719810866826,0.287022761941812,0.17249395567445,-0.125348824383869,-0.0393206163700713,-0.537004806114176,0.127389732685247,-1.25433473544127,0.990383173937032,1.29269523095764,0.966742780118605,-0.120565554822235,-0.882642554418402,0.342054420089306,-0.344192259275618,-0.0549154878512452,0.852402742733081,0.933445302383942,0.37663899944251,-0.45081667550961,0.0248352221079552,0.158265040983501,-28763.9784992422
